Row ID;Order ID;OrderDate;OrderPriority;OrderQuantity;Sales;Sales2;Discount;ShipMode;Profit;UnitPrice;ShippingCost;CustomerName;Province;Region;CustomerSegment;ProductCategory;ProductSubCategory;ProductName;ProductContainer;ProductBaseMargin;ShipDate
347;2373;11-03-2016;Not Specified;36;317,59;317,59;0,06;Regular Air;-126,115;8,6;6,19;Craig Carroll;Ontario;Ontario;Corporate;Office Supplies;Binders and Binder Accessories;Avery Printable Repositionable Plastic Tabs;Small Box;0,38;12-03-2016
348;2374;28-10-2017;Not Specified;21;78,17;78,17;0,01;Express Air;-152,703;2,84;5,44;Vivek Gonzalez;Quebec;Quebec;Consumer;Office Supplies;Binders and Binder Accessories;Avery Round Ring Poly Binders;Small Box;0,36;30-10-2017
349;2433;21-08-2016;Not Specified;14;24105,87;24105,87;0,07;Delivery Truck;3693,25;2036,48;14,7;Cari Sayre;Alberta;West;Corporate;Technology;Office Machines;Lexmark 4227 Plus Dot Matrix Printer;Jumbo Drum;0,55;21-08-2016
350;2436;10-09-2018;Not Specified;14;330,21;330,21;0,07;Express Air;3,24;22,84;5,47;Adam Hart;Yukon;Yukon;Corporate;Office Supplies;Paper;Xerox 1929;Small Box;0,39;13-09-2018
351;2438;14-07-2017;High;20;278,68;278,68;0,06;Regular Air;-71,1005;14,48;6,46;Andrew Allen;British Columbia;West;Corporate;Office Supplies;Binders and Binder Accessories;GBC White Gloss Covers, Plain Front;Small Box;0,38;17-07-2017
352;2438;14-07-2017;High;23;717,468;717,468;0,01;Regular Air;-63,524;35,99;0,99;Andrew Allen;British Columbia;West;Corporate;Technology;Telephones and Communication;Accessory31;Small Pack;0,35;16-07-2017
353;2465;23-06-2018;Critical;28;682,45;1082,45;0,04;Regular Air;-108,13;39,48;1,99;Rob Haberlin;British Columbia;West;Consumer;Technology;Computer Peripherals;80 Minute CD-R Spindle, 100/Pack - Staples;Small Pack;0,54;25-06-2018
354;2466;05-03-2016;Critical;25;2553,84;2553,84;0,05;Regular Air;493,7;107,53;5,81;Quincy Jones;New Brunswick;Atlantic;Home Office;Furniture;Office Furnishings;"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""";Medium Box;0,65;06-03-2016
355;2467;15-07-2018;Not Specified;30;3747,47;4147,47;0,09;Delivery Truck;206,61;145,45;17,85;Caroline Jumper;Quebec;Quebec;Corporate;Technology;Office Machines;Panasonic KX-P1150 Dot Matrix Printer;Jumbo Drum;0,56;16-07-2018
356;2497;26-08-2019;Critical;21;3629,1175;3629,1175;0,06;Regular Air;256,03;205,99;5,26;Michael Moore;Manitoba;Prarie;Corporate;Technology;Telephones and Communication;i470;Small Box;0,56;28-08-2019
357;2500;14-08-2019;High;5;22,56;22,56;0,04;Regular Air;-105,5645;3,36;6,27;Bobby Elias;Yukon;Yukon;Small Business;Office Supplies;Binders and Binder Accessories;Cardinal Poly Pocket Divider Pockets for Ring Binders;Small Box;0,4;16-08-2019
358;2503;19-06-2017;Medium;21;91,15;91,15;0,03;Regular Air;-151,5415;4,13;5,34;Maria Zettner;Alberta;West;Corporate;Office Supplies;Binders and Binder Accessories;ACCOHIDE® Binder by Acco;Small Box;0,38;20-06-2017
359;2503;19-06-2017;Medium;46;171,48;171,48;0,1;Regular Air;-13,87;4,13;0,5;Maria Zettner;Alberta;West;Corporate;Office Supplies;Labels;Avery 506;Small Box;0,39;20-06-2017
360;2503;19-06-2017;Medium;9;162,1545;162,1545;0,08;Regular Air;-453,744;20,99;4,81;Maria Zettner;Alberta;West;Corporate;Technology;Telephones and Communication;1726 Digital Answering Machine;Medium Box;0,58;21-06-2017
361;2530;20-03-2016;Medium;9;23,46;23,46;0,06;Regular Air;-75,42;2,61;0,5;Rob Haberlin;British Columbia;West;Corporate;Office Supplies;Labels;Avery 479;Small Box;0,39;22-03-2016
362;2532;10-10-2018;High;39;282,07;282,07;0,03;Regular Air;60,01;7,31;0,49;Alan Barnes;Nunavut;Nunavut;Corporate;Office Supplies;Labels;Self-Adhesive Address Labels for Typewriters by Universal;Small Box;0,38;11-10-2018
363;2532;10-10-2018;High;24;426,037;426,037;0,01;Regular Air;-458,958;20,99;2,5;Alan Barnes;Nunavut;Nunavut;Corporate;Technology;Telephones and Communication;Accessory37;Wrap Bag;0,81;11-10-2018
364;2535;24-05-2017;Low;6;82,72;82,72;0,08;Regular Air;-409,71;14,48;1,99;Roland Fjeld;Yukon;Yukon;Corporate;Technology;Computer Peripherals;TDK 4.7GB DVD+RW;Small Pack;0,49;26-05-2017
365;2560;04-09-2019;Critical;32;731,22;731,22;0;Regular Air;-464,07;20,97;6,5;Harold Ryan;Ontario;Ontario;Home Office;Technology;Computer Peripherals;Microsoft Internet Keyboard;Small Box;0,78;05-09-2019
366;2560;04-09-2019;Critical;23;114,14;114,14;0,07;Regular Air;-145,62;4,98;5,49;Harold Ryan;Ontario;Ontario;Home Office;Office Supplies;Paper;Xerox 1952;Small Box;0,38;06-09-2019
367;2562;31-07-2019;Critical;28;64,82;64,82;0,02;Regular Air;-412,03;2,12;1,99;Cindy Chapman;Yukon;Yukon;Consumer;Technology;Computer Peripherals;Fuji Slim Jewel Case CD-R;Small Pack;0,55;03-08-2019
368;2562;31-07-2019;Critical;6;77,6;77,6;0,08;Regular Air;-117,07;11,34;11,25;Cindy Chapman;Yukon;Yukon;Consumer;Office Supplies;Paper;Staples 1 Part Blank Computer Paper;Small Box;0,36;02-08-2019
369;2562;31-07-2019;Critical;17;821,18;821,18;0,04;Express Air;228,63;48,91;5,81;Cindy Chapman;Yukon;Yukon;Consumer;Office Supplies;Paper;Xerox 1891;Small Box;0,38;01-08-2019
370;2563;18-11-2017;Not Specified;12;31,77;31,77;0,04;Regular Air;-71,66;2,61;0,5;Brenda Bowman;Saskachewan;Prarie;Small Business;Office Supplies;Labels;Avery 494;Small Box;0,39;19-11-2017
371;2563;18-11-2017;Not Specified;33;208,05;208,05;0,01;Regular Air;-33,99;5,98;0,96;Brenda Bowman;Saskachewan;Prarie;Small Business;Office Supplies;Pens & Art Supplies;Newell 315;Wrap Bag;0,6;19-11-2017
372;2593;03-09-2017;High;5;2004,12;2004,12;0,1;Express Air;196,675;420,98;19,99;John Dryer;Saskachewan;Prarie;Corporate;Office Supplies;Binders and Binder Accessories;GBC DocuBind 200 Manual Binding Machine;Small Box;0,35;05-09-2017
373;2593;03-09-2017;High;15;3841,72;3841,72;0,03;Delivery Truck;631,13;243,98;43,32;John Dryer;Saskachewan;Prarie;Corporate;Furniture;Chairs & Chairmats;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;Jumbo Drum;0,55;04-09-2017
374;2595;13-12-2018;Not Specified;13;8764,25;11764,25;0,04;Delivery Truck;2262,44;880,98;44,55;Art Miller;British Columbia;West;Corporate;Furniture;Bookcases;Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish;Jumbo Box;0,62;14-12-2018
375;2595;13-12-2018;Not Specified;4;25,17;25,17;0,09;Regular Air;-54,12;5,47;5,26;Art Miller;British Columbia;West;Corporate;Furniture;Office Furnishings;Advantus Panel Wall Acrylic Frame;Small Pack;0,42;15-12-2018
376;2595;13-12-2018;Not Specified;29;208,47;208,47;0,01;Express Air;-205,6;6,48;8,74;Art Miller;British Columbia;West;Corporate;Office Supplies;Paper;Xerox 1984;Small Box;0,36;15-12-2018
377;2626;07-09-2018;Not Specified;16;48,37;48,37;0,02;Regular Air;-61,98;2,88;0,5;Christine Kargatis;Ontario;Ontario;Small Business;Office Supplies;Labels;Avery 504;Small Box;0,36;09-09-2018
378;2628;21-10-2017;Low;14;34,59;34,59;0,04;Regular Air;-140,13;2,18;5;Eileen Kiefer;Ontario;Ontario;Consumer;Office Supplies;Scissors, Rulers and Trimmers;*Staples* Letter Opener;Wrap Bag;0,81;26-10-2017
379;2628;21-10-2017;Low;29;5029,216;5029,216;0,02;Delivery Truck;-812,832;218,75;69,64;Eileen Kiefer;Ontario;Ontario;Consumer;Furniture;Tables;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;Jumbo Box;0,77;30-10-2017
380;2630;23-10-2019;Low;31;146,51;146,51;0,04;Regular Air;-42,86;4,73;1,52;Patrick Ryan;Manitoba;Prarie;Corporate;Office Supplies;Paper;While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle;Wrap Bag;0,36;23-10-2019
381;2631;23-09-2017;Low;27;1078,49;1078,49;0,08;Regular Air;-127,34;40,96;1,99;Jack Garza;Nunavut;Nunavut;Corporate;Technology;Computer Peripherals;Fuji 5.2GB DVD-RAM;Small Pack;0,55;25-09-2017
382;2656;03-05-2017;Critical;3;523,11;523,11;0,05;Delivery Truck;-274,533;159,31;60;Nathan Cano;Nova Scotia;Atlantic;Consumer;Furniture;Tables;Hon Non-Folding Utility Tables;Jumbo Drum;0,55;04-05-2017
383;2656;03-05-2017;Critical;29;913,41;913,41;0,01;Regular Air;-142,859;35,99;1,25;Nathan Cano;Nova Scotia;Atlantic;Consumer;Technology;Telephones and Communication;Accessory13;Small Pack;0,57;05-05-2017
384;2657;16-10-2018;High;30;7916,76;8316,76;0,05;Delivery Truck;2028,8;279,81;23,19;Troy Blackwell;Manitoba;Prarie;Home Office;Office Supplies;Appliances;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;Jumbo Drum;0,59;18-10-2018
385;2657;16-10-2018;High;37;1743,2155;2143,2155;0,02;Regular Air;84,355;65,99;8,99;Troy Blackwell;Manitoba;Prarie;Home Office;Technology;Telephones and Communication;i270;Small Box;0,55;17-10-2018
386;2658;22-09-2018;Medium;34;229,51;229,51;0,04;Regular Air;-269,33;6,48;9,54;Bill Shonely;Yukon;Yukon;Small Business;Office Supplies;Paper;Xerox 1905;Small Box;0,37;23-09-2018
387;2658;22-09-2018;Medium;32;473;473;0,09;Express Air;-265,8;15,42;10,68;Bill Shonely;Yukon;Yukon;Small Business;Office Supplies;Storage & Organization;Decoflex Hanging Personal Folder File, Blue;Small Box;0,58;22-09-2018
388;2659;17-12-2017;Not Specified;50;881,65;881,65;0,08;Regular Air;-38,73;18,97;9,03;Alice McCarthy;Alberta;West;Corporate;Office Supplies;Paper;Computer Printout Paper with Letter-Trim Perforations;Small Box;0,37;19-12-2017
389;2688;23-01-2019;High;31;2080,035;2080,035;0,1;Regular Air;464,902;85,99;1,25;Thais Sissman;Manitoba;Prarie;Small Business;Technology;Telephones and Communication;Accessory8;Small Pack;0,39;24-01-2019
390;2688;23-01-2019;High;7;145,42;145,42;0,09;Regular Air;-478,46;20,97;6,5;Thais Sissman;Manitoba;Prarie;Small Business;Technology;Computer Peripherals;Microsoft Internet Keyboard;Small Box;0,78;24-01-2019
391;2688;23-01-2019;High;11;1559,4355;1559,4355;0,01;Regular Air;-318,764;155,99;3,9;Thais Sissman;Manitoba;Prarie;Small Business;Technology;Telephones and Communication;T39m;Small Box;0,55;25-01-2019
392;2691;29-04-2019;Low;14;3363,14;3363,14;0,1;Delivery Truck;38,75;260,98;41,91;Ted Trevino;Ontario;Ontario;Corporate;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;Jumbo Box;0,59;08-05-2019
393;2720;07-06-2017;Critical;36;2051,016;2051,016;0,02;Express Air;103,966;65,99;3,99;Christopher Martinez;British Columbia;West;Small Business;Technology;Telephones and Communication;StarTAC 7760;Small Box;0,59;10-06-2017
394;2722;08-04-2016;Low;46;1895,55;1895,55;0,06;Regular Air;427,62;40,97;1,99;Jay Fine;Nova Scotia;Atlantic;Consumer;Technology;Computer Peripherals;TDK 4.7GB DVD-R Spindle, 15/Pack;Small Pack;0,42;12-04-2016
395;2725;20-05-2016;Not Specified;39;2178,431;2178,431;0,01;Express Air;16,972;65,99;8,99;Dave Poirier;Yukon;Yukon;Small Business;Technology;Telephones and Communication;5180;Small Box;0,56;21-05-2016
396;2752;18-11-2017;High;30;695,47;695,47;0,03;Regular Air;-153,27;22,98;1,99;Todd Boyes;Ontario;Ontario;Small Business;Technology;Computer Peripherals;Memorex 80 Minute CD-R, 30/Pack;Small Pack;0,46;20-11-2017
397;2752;18-11-2017;High;41;152,59;152,59;0,02;Regular Air;-24,52;3,78;0,71;Todd Boyes;Ontario;Ontario;Small Business;Office Supplies;Rubber Bands;Staples Bulldog Clip;Wrap Bag;0,39;20-11-2017
398;2752;18-11-2017;High;10;365,62;365,62;0,03;Regular Air;-64,23;34,76;8,22;Todd Boyes;Ontario;Ontario;Small Business;Office Supplies;Storage & Organization;Multi-Use Personal File Cart and Caster Set, Three Stacking Bins;Small Box;0,57;18-11-2017
399;2752;18-11-2017;High;10;575,569;575,569;0,04;Regular Air;-466,515;65,99;5,63;Todd Boyes;Ontario;Ontario;Small Business;Technology;Telephones and Communication;2190;Small Box;0,56;20-11-2017
400;2754;02-04-2016;High;16;1427,67;1427,67;0,04;Regular Air;342,8;90,24;0,99;Philip Brown;Ontario;Ontario;Home Office;Office Supplies;Appliances;Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center;Small Box;0,56;04-04-2016
401;2754;02-04-2016;High;11;499,26;499,26;0,09;Express Air;64,05;47,9;5,86;Philip Brown;Ontario;Ontario;Home Office;Office Supplies;Paper;Xerox 1938;Small Box;0,37;04-04-2016
402;2755;06-02-2019;Not Specified;30;736,3;736,3;0,03;Regular Air;179,0715;24,95;2,99;Jane Waco;Ontario;Ontario;Corporate;Office Supplies;Binders and Binder Accessories;Large Capacity Hanging Post Binders;Small Box;0,39;06-02-2019
403;2755;06-02-2019;Not Specified;50;346,06;346,06;0;Regular Air;-156,54;6,48;5,86;Jane Waco;Ontario;Ontario;Corporate;Office Supplies;Paper;Xerox 1904;Small Box;0,36;06-02-2019
404;2756;17-04-2016;Critical;25;1344,88;1344,88;0,06;Regular Air;-393,77;55,94;4;Denny Ordway;Yukon;Yukon;Small Business;Technology;Computer Peripherals;Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum;Small Box;0,74;18-04-2016
405;2756;17-04-2016;Critical;42;248,54;248,54;0,07;Regular Air;31,75;6,3;0,5;Denny Ordway;Yukon;Yukon;Small Business;Office Supplies;Labels;Avery 48;Small Box;0,39;17-04-2016
406;2757;19-07-2018;Critical;39;3154,46;3554,46;0,07;Delivery Truck;-1826,01;95,95;74,35;Julia West;Nunavut;Nunavut;Corporate;Furniture;Chairs & Chairmats;Bevis Steel Folding Chairs;Jumbo Drum;0,57;19-07-2018
407;2757;19-07-2018;High;42;569,32;569,32;0,05;Express Air;4,38;12,98;3,14;Lycoris Saunders;Saskachewan;Prarie;Corporate;Office Supplies;Scissors, Rulers and Trimmers;"Acme® 8"" Straight Scissors";Small Pack;0,6;20-07-2018
408;2759;24-11-2017;Not Specified;25;827,47;827,47;0;Regular Air;-334,63;30,98;6,5;Brenda Bowman;Saskachewan;Prarie;Small Business;Technology;Computer Peripherals;Belkin ErgoBoard™ Keyboard;Small Box;0,64;26-11-2017
409;2790;18-08-2016;High;7;45,91;45,91;0,01;Regular Air;-115,535;5,44;7,46;Maribeth Dona;British Columbia;West;Home Office;Office Supplies;Binders and Binder Accessories;Wilson Jones Custom Binder Spines & Labels;Small Box;0,36;19-08-2016
410;2790;18-08-2016;High;41;22319,58;22319,58;0,02;Delivery Truck;-1114,31;549,99;49;Maribeth Dona;British Columbia;West;Home Office;Technology;Copiers and Fax;Sharp 1540cs Digital Laser Copier;Jumbo Drum;0,35;20-08-2016
411;2790;18-08-2016;High;15;330,24;330,24;0,03;Express Air;-71,52;22,01;5,53;Maribeth Dona;British Columbia;West;Home Office;Office Supplies;Pens & Art Supplies;Boston 16801 Nautilus™ Battery Pencil Sharpener;Small Pack;0,59;19-08-2016
412;2790;18-08-2016;High;15;520,65;520,65;0,09;Regular Air;-49,37;34,76;8,22;Maribeth Dona;British Columbia;West;Home Office;Office Supplies;Storage & Organization;Multi-Use Personal File Cart and Caster Set, Three Stacking Bins;Small Box;0,57;20-08-2016
413;2791;09-10-2016;High;47;191,67;191,67;0;Regular Air;-316,2675;3,89;7,01;Eugene Barchas;Nunavut;Nunavut;Corporate;Office Supplies;Binders and Binder Accessories;Avery Binder Labels;Small Box;0,37;09-10-2016
414;2791;09-10-2016;High;49;5586,33;5586,33;0,09;Delivery Truck;20,44;120,98;30;Eugene Barchas;Nunavut;Nunavut;Corporate;Furniture;Chairs & Chairmats;Hon Every-Day® Chair Series Swivel Task Chairs;Jumbo Drum;0,64;11-10-2016
415;2791;09-10-2016;High;18;507,64;507,64;0,1;Regular Air;38,94;30,98;5,76;Eugene Barchas;Nunavut;Nunavut;Corporate;Office Supplies;Paper;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case";Small Box;0,4;10-10-2016
416;2816;19-09-2016;High;35;787,56;787,56;0;Regular Air;140,04;21,98;2,87;Ross Baird;Manitoba;Prarie;Corporate;Office Supplies;Pens & Art Supplies;Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener;Small Pack;0,55;20-09-2016
417;2817;18-04-2016;Medium;14;3830,14;3830,14;0,1;Regular Air;-177,75;300,97;7,18;Luke Schmidt;Saskachewan;Prarie;Home Office;Technology;Computer Peripherals;Gyration Ultra Professional Cordless Optical Suite;Small Box;0,48;19-04-2016
418;2817;18-04-2016;Medium;40;1559,86;1559,86;0,06;Regular Air;612,37;39,89;3,04;Luke Schmidt;Saskachewan;Prarie;Home Office;Furniture;Office Furnishings;Ultra Commercial Grade Dual Valve Door Closer;Wrap Bag;0,53;20-04-2016
419;2818;11-12-2016;Medium;37;565,91;565,91;0,05;Regular Air;132,39;15,68;3,73;Ross Baird;Manitoba;Prarie;Corporate;Furniture;Office Furnishings;Artistic Insta-Plaque;Small Pack;0,46;13-12-2016
420;2818;11-12-2016;Medium;39;593,21;593,21;0;Regular Air;-15,29;14,98;8,99;Ross Baird;Manitoba;Prarie;Corporate;Furniture;Office Furnishings;GE 4 Foot Flourescent Tube, 40 Watt;Small Pack;0,39;12-12-2016
421;2818;11-12-2016;Medium;2;89,23;89,23;0,02;Regular Air;-122,72;38,76;13,26;Ross Baird;Manitoba;Prarie;Corporate;Office Supplies;Paper;Xerox 1892;Small Box;0,36;12-12-2016
422;2823;08-09-2018;High;17;357,43;357,43;0,08;Regular Air;-515,98;20,97;6,5;Robert Waldorf;Manitoba;Prarie;Home Office;Technology;Computer Peripherals;Microsoft Internet Keyboard;Small Box;0,78;09-09-2018
423;2823;08-09-2018;High;21;4354,08;4754,08;0;Delivery Truck;219,88;225,02;28,66;Robert Waldorf;Manitoba;Prarie;Home Office;Office Supplies;Storage & Organization;Tennsco Double-Tier Lockers;Jumbo Drum;0,72;09-09-2018
424;2848;09-03-2019;Critical;35;1476,39;1476,39;0,06;Express Air;-363,62;43,31;15,9;Emily Grady;British Columbia;West;Home Office;Furniture;Office Furnishings;Eldon Advantage® Chair Mats for Low to Medium Pile Carpets;Medium Box;0,75;11-03-2019
425;2848;09-03-2019;Critical;8;863,583;863,583;0,04;Regular Air;-644,275;125,99;8,99;Emily Grady;British Columbia;West;Home Office;Technology;Telephones and Communication;SC7868i;Small Box;0,55;11-03-2019
426;2852;15-01-2017;Critical;10;74,87;74,87;0,02;Regular Air;-123,97;6,48;8,19;Luke Schmidt;Saskachewan;Prarie;Home Office;Office Supplies;Paper;Xerox 217;Small Box;0,37;15-01-2017
427;2852;15-01-2017;Critical;42;3931,318;3931,318;0,06;Regular Air;645,451;115,99;4,23;Luke Schmidt;Saskachewan;Prarie;Home Office;Technology;Telephones and Communication;282;Small Box;0,56;16-01-2017
428;2853;04-05-2016;High;25;4253,65;4253,65;0,05;Express Air;863;178,47;19,99;Bill Tyler;Yukon;Yukon;Consumer;Office Supplies;Storage & Organization;Hot File® 7-Pocket, Floor Stand;Small Box;0,55;07-05-2016
429;2882;21-08-2018;High;23;3472,87;3872,87;0,03;Delivery Truck;505,34;160,98;30;Yoseph Carroll;Alberta;West;Consumer;Furniture;Chairs & Chairmats;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;Jumbo Drum;0,62;23-08-2018
430;2882;21-08-2018;High;9;356,72;356,72;0,07;Regular Air;-367,39;40,98;1,99;Yoseph Carroll;Alberta;West;Consumer;Technology;Computer Peripherals;Imation Printable White 80 Minute CD-R Spindle, 50/Pack;Small Pack;0,44;22-08-2018
431;2883;22-01-2018;Low;34;1754,34;2154,34;0,1;Regular Air;97,66;64,98;6,88;Rob Haberlin;British Columbia;West;Consumer;Office Supplies;Storage & Organization;Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System;Small Box;0,73;24-01-2018
432;2885;18-09-2019;Not Specified;29;197,41;197,41;0,06;Regular Air;-208,68;6,48;8,4;Nora Price;New Brunswick;Atlantic;Home Office;Office Supplies;Paper;Xerox 212;Small Box;0,37;18-09-2019
433;2885;18-09-2019;Not Specified;46;712,18;712,18;0,06;Regular Air;-66,02;15,42;5,41;Nora Price;New Brunswick;Atlantic;Home Office;Office Supplies;Storage & Organization;Decoflex Hanging Personal Folder File;Small Box;0,59;20-09-2019
434;2912;11-03-2019;Low;7;16587,13;16587,13;0,08;Delivery Truck;-3856,8593;2550,14;29,7;Tamara Dahlen;Ontario;Ontario;Corporate;Technology;Office Machines;Epson DFX-8500 Dot Matrix Printer;Jumbo Drum;0,57;13-03-2019
435;2912;11-03-2019;Low;9;507,98;507,98;0,05;Express Air;90,9;55,98;4,86;Tamara Dahlen;Ontario;Ontario;Corporate;Office Supplies;Paper;Xerox 1908;Small Box;0,36;18-03-2019
436;2914;02-03-2017;Medium;3;62,88;62,88;0,09;Regular Air;-104,74;18,97;9,54;Maureen Gastineau;Yukon;Yukon;Consumer;Office Supplies;Paper;Xerox 1939;Small Box;0,37;03-03-2017
437;2915;30-03-2016;Low;41;231,26;231,26;0,07;Regular Air;-47,17;5,98;0,96;Tim Brockman;Alberta;West;Consumer;Office Supplies;Pens & Art Supplies;Newell 315;Wrap Bag;0,6;03-04-2016
438;2915;30-03-2016;Low;23;987,17;987,17;0,01;Regular Air;-328,41;39,98;4;Tim Brockman;Alberta;West;Consumer;Technology;Computer Peripherals;Microsoft Natural Keyboard Elite;Small Box;0,7;04-04-2016
439;2947;25-04-2018;Critical;8;57,04;57,04;0,05;Regular Air;-109,06;6,48;6,81;Pete Armstrong;Ontario;Ontario;Consumer;Office Supplies;Paper;Xerox 1930;Small Box;0,36;27-04-2018
440;2976;09-12-2017;Not Specified;30;14223,82;14223,82;0,09;Delivery Truck;3364,22;500,98;26;Edward Hooks;Nunavut;Nunavut;Consumer;Furniture;Chairs & Chairmats;Global Troy™ Executive Leather Low-Back Tilter;Jumbo Drum;0,6;11-12-2017
441;2978;02-05-2018;Critical;34;5864,1855;6264,1855;0,01;Regular Air;932,038;205,99;19,99;Alan Schoenberger;Yukon;Yukon;Corporate;Technology;Telephones and Communication;iDEN i550;Small Box;0,6;03-05-2018
442;2978;02-05-2018;Critical;36;5010,95;5410,95;0,09;Regular Air;1997,91;162,93;19,99;Alan Schoenberger;Yukon;Yukon;Corporate;Office Supplies;Envelopes;Multimedia Mailers;Small Box;0,39;04-05-2018
443;2978;02-05-2018;Critical;28;4271,1495;4671,1495;0,07;Regular Air;567,313;200,99;4,2;Alan Schoenberger;Ontario;Ontario;Corporate;Technology;Telephones and Communication;2160i;Small Box;0,59;03-05-2018
444;3008;07-11-2018;Medium;41;6431,72;6831,72;0,01;Regular Air;3001,02;162,93;19,99;Charles Crestani;Yukon;Yukon;Consumer;Office Supplies;Envelopes;Multimedia Mailers;Small Box;0,39;08-11-2018
